rosbagTimestamp,linear,x,y,z,angular,x,y,z
186818000000,,0.286843096008,0.0,0.0,,0.0,0.0,0.0
187069000000,,0.244804322872,0.0,0.0,,0.0,0.0,0.0
187270000000,,0.206170633095,0.0,0.0,,0.0,0.0,0.0526315789474
187473000000,,0.01,0.0,0.0,,0.0,0.0,-1.0
187718000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
187968000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
188174000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
188424000000,,0.0341232900977,0.0,0.0,,0.0,0.0,-1.0
188675000000,,0.0588085222144,0.0,0.0,,0.0,0.0,-1.0
188918000000,,0.0593923322019,0.0,0.0,,0.0,0.0,-1.0
189130000000,,0.0596760658832,0.0,0.0,,0.0,0.0,-1.0
189370000000,,0.0349131827781,0.0,0.0,,0.0,0.0,-0.868421052632
189587000000,,0.383448541729,0.0,0.0,,0.0,0.0,-1.0
189817000000,,0.0347967040746,0.0,0.0,,0.0,0.0,-1.0
190019000000,,0.453169557267,0.0,0.0,,0.0,0.0,-1.0
190222000000,,0.472009714185,0.0,0.0,,0.0,0.0,-1.0
190470000000,,0.429483469331,0.0,0.0,,0.0,0.0,-1.0
190720000000,,0.398513030559,0.0,0.0,,0.0,0.0,-1.0
190967000000,,0.37032319379,0.0,0.0,,0.0,0.0,-0.868421052632
191172000000,,0.315514787253,0.0,0.0,,0.0,0.0,-0.736842105263
191418000000,,0.262492527831,0.0,0.0,,0.0,0.0,-0.605263157895
191621000000,,0.261226324422,0.0,0.0,,0.0,0.0,-0.473684210526
191867000000,,0.222664596569,0.0,0.0,,0.0,0.0,-0.342105263158
192068000000,,0.197056465263,0.0,0.0,,0.0,0.0,-0.342105263158
192271000000,,0.165348383906,0.0,0.0,,0.0,0.0,-0.210526315789
192521000000,,0.143805115489,0.0,0.0,,0.0,0.0,-0.210526315789
192722000000,,0.127393002105,0.0,0.0,,0.0,0.0,-0.210526315789
192966000000,,0.107160224258,0.0,0.0,,0.0,0.0,-0.0789473684211
193171000000,,0.0907907712003,0.0,0.0,,0.0,0.0,-0.0789473684211
193421000000,,0.0798277462996,0.0,0.0,,0.0,0.0,-0.210526315789
193671000000,,0.0650491253594,0.0,0.0,,0.0,0.0,-0.210526315789
193915000000,,0.054663719552,0.0,0.0,,0.0,0.0,-0.210526315789
194122000000,,0.0419849041066,0.0,0.0,,0.0,0.0,0.184210526316
194372000000,,0.0205219856269,0.0,0.0,,0.0,0.0,-0.182414725689
194621000000,,0.0,0.0,0.0,,0.0,0.0,-0.03101016789
194867000000,,0.0,0.0,0.0,,0.0,0.0,-0.164592014542
195071000000,,0.0,0.0,0.0,,0.0,0.0,-0.325744229572
195321000000,,0.0,0.0,0.0,,0.0,0.0,-0.399842468709
195571000000,,0.0,0.0,0.0,,0.0,0.0,-0.477786610966
195816000000,,0.0,0.0,0.0,,0.0,0.0,-0.525573558972
196070000000,,0.0,0.0,0.0,,0.0,0.0,-0.40791774808
196318000000,,0.0,0.0,0.0,,0.0,0.0,-0.317591580953
196521000000,,0.0,0.0,0.0,,0.0,0.0,-0.256942298642
196768000000,,0.0,0.0,0.0,,0.0,0.0,-0.193702534029
197016000000,,0.0,0.0,0.0,,0.0,0.0,-0.151218631554
197220000000,,0.0,0.0,0.0,,0.0,0.0,-0.122277499729
197469000000,,0.0,0.0,0.0,,0.0,0.0,-0.0920772301868
197671000000,,0.0,0.0,0.0,,0.0,0.0,-0.0743927386025
197917000000,,0.0,0.0,0.0,,0.0,0.0,-0.0579721062322
198267000000,,0.0,0.0,0.0,,0.0,0.0,1.23684210526
198473000000,,0.474210526316,0.0,0.0,,0.0,0.0,1.36842105263
198722000000,,0.0357894736842,0.0,0.0,,0.0,0.0,1.36842105263
198968000000,,0.474210526316,0.0,0.0,,0.0,0.0,1.36842105263
199173000000,,0.5,0.0,0.0,,0.0,0.0,1.36842105263
199420000000,,0.5,0.0,0.0,,0.0,0.0,1.36842105263
199669000000,,0.474210526316,0.0,0.0,,0.0,0.0,1.36842105263
199919000000,,0.474210526316,0.0,0.0,,0.0,0.0,1.36842105263
200123000000,,0.474210526316,0.0,0.0,,0.0,0.0,0.973684210526
200324000000,,0.5,0.0,0.0,,0.0,0.0,0.710526315789
200573000000,,0.5,0.0,0.0,,0.0,0.0,0.447368421053
200826000000,,0.5,0.0,0.0,,0.0,0.0,0.315789473684
201068000000,,0.5,0.0,0.0,,0.0,0.0,0.0
201273000000,,0.474210526316,0.0,0.0,,0.0,0.0,0.0
201519000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
201721000000,,0.474210526316,0.0,0.0,,0.0,0.0,-0.0789473684211
201975000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
202222000000,,0.474210526316,0.0,0.0,,0.0,0.0,-0.210526315789
202472000000,,0.5,0.0,0.0,,0.0,0.0,-0.473684210526
202720000000,,0.5,0.0,0.0,,0.0,0.0,-0.342105263158
202968000000,,0.5,0.0,0.0,,0.0,0.0,-0.342105263158
203171000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
203372000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
203621000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
203868000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
204070000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
204273000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
204520000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
204768000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
205018000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
205221000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
205422000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
205672000000,,0.5,0.0,0.0,,0.0,0.0,0.0
205918000000,,0.5,0.0,0.0,,0.0,0.0,0.0
206121000000,,0.5,0.0,0.0,,0.0,0.0,0.0
206377000000,,0.451768618619,0.0,0.0,,0.0,0.0,0.0
206618000000,,0.390867928165,0.0,0.0,,0.0,0.0,0.0
206867000000,,0.33115499383,0.0,0.0,,0.0,0.0,0.0
207074000000,,0.292195531258,0.0,0.0,,0.0,0.0,0.0
207321000000,,0.240603433401,0.0,0.0,,0.0,0.0,0.0
207571000000,,0.205575510409,0.0,0.0,,0.0,0.0,0.0
207816000000,,0.179538885779,0.0,0.0,,0.0,0.0,0.0
208017000000,,0.159851225215,0.0,0.0,,0.0,0.0,0.0
208220000000,,0.142403713312,0.0,0.0,,0.0,0.0,0.0
208421000000,,0.118662625165,0.0,0.0,,0.0,0.0,0.0
208671000000,,0.095663382153,0.0,0.0,,0.0,0.0,0.0526315789474
208873000000,,0.0810689845606,0.0,0.0,,0.0,0.0,0.315789473684
209077000000,,0.0692712328631,0.0,0.0,,0.0,0.0,-0.342105263158
209323000000,,0.0587381496119,0.0,0.0,,0.0,0.0,-0.605263157895
209573000000,,0.0494938048491,0.0,0.0,,0.0,0.0,-0.736842105263
209817000000,,0.0391796436834,0.0,0.0,,0.0,0.0,0.315789473684
210018000000,,0.0339911674444,0.0,0.0,,0.0,0.0,0.315789473684
210223000000,,0.00399566416914,0.0,0.0,,0.0,0.0,-0.0
210468000000,,0.0,0.0,0.0,,0.0,0.0,-0.155967459069
210671000000,,0.0,0.0,0.0,,0.0,0.0,-0.279894332493
210916000000,,0.0,0.0,0.0,,0.0,0.0,-0.229679762593
211121000000,,0.0,0.0,0.0,,0.0,0.0,-0.293977136524
211371000000,,0.0,0.0,0.0,,0.0,0.0,-0.452819216119
211620000000,,0.0,0.0,0.0,,0.0,0.0,-0.584201796423
211866000000,,0.0,0.0,0.0,,0.0,0.0,-0.787224580571
212120000000,,0.0,0.0,0.0,,0.0,0.0,-0.819492802871
212370000000,,0.0,0.0,0.0,,0.0,0.0,-0.674203732042
212620000000,,0.0,0.0,0.0,,0.0,0.0,-0.494700458579
212866000000,,0.0,0.0,0.0,,0.0,0.0,-0.335506588159
213070000000,,0.0,0.0,0.0,,0.0,0.0,-0.266433823744
213321000000,,0.0,0.0,0.0,,0.0,0.0,-0.205751834836
213571000000,,0.0,0.0,0.0,,0.0,0.0,-0.156149024044
213817000000,,0.0,0.0,0.0,,0.0,0.0,-0.135314328221
214067000000,,0.0,0.0,0.0,,0.0,0.0,-0.109954154589
214270000000,,0.0,0.0,0.0,,0.0,0.0,-0.0919080109808
214520000000,,0.0,0.0,0.0,,0.0,0.0,-0.0737847966076
214767000000,,0.0,0.0,0.0,,0.0,0.0,-0.057842431691
215007000000,,0.0,0.0,0.0,,0.0,0.0,0.0
215219000000,,0.474210526316,0.0,0.0,,0.0,0.0,-0.736842105263
215423000000,,0.5,0.0,0.0,,0.0,0.0,-0.473684210526
215625000000,,0.5,0.0,0.0,,0.0,0.0,-0.605263157895
215869000000,,0.474210526316,0.0,0.0,,0.0,0.0,-0.473684210526
216070000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
216275000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
216524000000,,0.5,0.0,0.0,,0.0,0.0,0.0
216770000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
217018000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
217220000000,,0.5,0.0,0.0,,0.0,0.0,0.0
217421000000,,0.5,0.0,0.0,,0.0,0.0,0.0
217624000000,,0.5,0.0,0.0,,0.0,0.0,0.0
217869000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
218119000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
218321000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
218522000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
218771000000,,0.5,0.0,0.0,,0.0,0.0,0.0
219019000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
219226000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
219475000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
219725000000,,0.5,0.0,0.0,,0.0,0.0,0.0
219969000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
220172000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
220425000000,,0.5,0.0,0.0,,0.0,0.0,0.0
220674000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
220919000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
221122000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
221371000000,,0.5,0.0,0.0,,0.0,0.0,0.0
221574000000,,0.5,0.0,0.0,,0.0,0.0,0.0
221820000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
222070000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
222273000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
222522000000,,0.5,0.0,0.0,,0.0,0.0,0.0
222723000000,,0.5,0.0,0.0,,0.0,0.0,0.0
222969000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
223171000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
223422000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
223672000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
223919000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
224121000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
224322000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
224571000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
224820000000,,0.5,0.0,0.0,,0.0,0.0,0.0
225071000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
225273000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
225522000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
225725000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
225969000000,,0.5,0.0,0.0,,0.0,0.0,0.0
226173000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
226423000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
226673000000,,0.473648522509,0.0,0.0,,0.0,0.0,0.0526315789474
226925000000,,0.390555028636,0.0,0.0,,0.0,0.0,0.0526315789474
227174000000,,0.335452532094,0.0,0.0,,0.0,0.0,0.0526315789474
227424000000,,0.294808796541,0.0,0.0,,0.0,0.0,0.0526315789474
227672000000,,0.265979647438,0.0,0.0,,0.0,0.0,0.0526315789474
227875000000,,0.235751759012,0.0,0.0,,0.0,0.0,0.0526315789474
228121000000,,0.205837932241,0.0,0.0,,0.0,0.0,0.0526315789474
228370000000,,0.176230017995,0.0,0.0,,0.0,0.0,0.0526315789474
228573000000,,0.156893522331,0.0,0.0,,0.0,0.0,0.0526315789474
228817000000,,0.129303319906,0.0,0.0,,0.0,0.0,0.0
229018000000,,0.108840618064,0.0,0.0,,0.0,0.0,0.315789473684
229221000000,,0.0984704257768,0.0,0.0,,0.0,0.0,-0.210526315789
229422000000,,0.083744367158,0.0,0.0,,0.0,0.0,0.315789473684
229673000000,,0.0691129682206,0.0,0.0,,0.0,0.0,0.315789473684
229917000000,,0.0541925492513,0.0,0.0,,0.0,0.0,0.315789473684
230121000000,,0.0500932050905,0.0,0.0,,0.0,0.0,-0.605263157895
230372000000,,0.0396489283166,0.0,0.0,,0.0,0.0,0.315789473684
230621000000,,0.033933320431,0.0,0.0,,0.0,0.0,0.315789473684
230873000000,,0.0,-0.0,0.0,,0.0,0.0,0.204593974854
231219000000,,0.0,0.0,0.0,,0.0,0.0,-1.0
231423000000,,0.0357894736842,0.0,0.0,,0.0,0.0,-1.0
231624000000,,0.0357894736842,0.0,0.0,,0.0,0.0,-1.0
231869000000,,0.474210526316,0.0,0.0,,0.0,0.0,-1.0
232075000000,,0.5,0.0,0.0,,0.0,0.0,-1.0
232323000000,,0.474210526316,0.0,0.0,,0.0,0.0,-1.0
232573000000,,0.5,0.0,0.0,,0.0,0.0,-1.0
232826000000,,0.474210526316,0.0,0.0,,0.0,0.0,-1.0
233070000000,,0.474210526316,0.0,0.0,,0.0,0.0,-1.0
233273000000,,0.5,0.0,0.0,,0.0,0.0,-0.868421052632
233519000000,,0.5,0.0,0.0,,0.0,0.0,-0.868421052632
233722000000,,0.5,0.0,0.0,,0.0,0.0,-0.605263157895
233969000000,,0.5,0.0,0.0,,0.0,0.0,-0.473684210526
234172000000,,0.5,0.0,0.0,,0.0,0.0,-0.473684210526
234374000000,,0.5,0.0,0.0,,0.0,0.0,-0.473684210526
234619000000,,0.5,0.0,0.0,,0.0,0.0,0.0
234870000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
235072000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
235323000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
235573000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
235826000000,,0.5,0.0,0.0,,0.0,0.0,0.0
236075000000,,0.5,0.0,0.0,,0.0,0.0,-0.210526315789
236325000000,,0.5,0.0,0.0,,0.0,0.0,0.0
236575000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
236826000000,,0.5,0.0,0.0,,0.0,0.0,0.0
237073000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
237322000000,,0.5,0.0,0.0,,0.0,0.0,0.0
237575000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
237777000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
237978000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
238190000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
238422000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
238622000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
238877000000,,0.5,0.0,0.0,,0.0,0.0,0.0
239119000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
239325000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
239571000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
239820000000,,0.5,0.0,0.0,,0.0,0.0,0.0
240070000000,,0.5,0.0,0.0,,0.0,0.0,0.0
240273000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
240473000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
240723000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
240970000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
241222000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
241472000000,,0.5,0.0,0.0,,0.0,0.0,0.184210526316
241677000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
241920000000,,0.5,0.0,0.0,,0.0,0.0,0.0
242121000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
242327000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
242573000000,,0.5,0.0,0.0,,0.0,0.0,0.0
242777000000,,0.5,0.0,0.0,,0.0,0.0,0.0
243020000000,,0.5,0.0,0.0,,0.0,0.0,0.0
243273000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
243529000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
243769000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
244019000000,,0.5,0.0,0.0,,0.0,0.0,0.0526315789474
244271000000,,0.5,0.0,0.0,,0.0,0.0,-0.0789473684211
